latitude,longitude,frp,daynight,datetime
30.04012,76.10193,3.38,D,2026-05-14 07:14:00
30.05934,75.92479,4.34,D,2026-05-14 07:14:00
30.06576,78.80862,6.16,D,2026-05-14 07:14:00
30.07095,78.80663,6.16,D,2026-05-14 07:14:00
30.09136,74.60326,2.7,D,2026-05-14 07:14:00
30.1731,78.84484,8.74,D,2026-05-14 07:14:00
30.18725,74.87055,3.46,D,2026-05-14 07:14:00
30.19888,76.06158,3.61,D,2026-05-14 07:14:00
30.23393,79.20846,5.75,D,2026-05-14 07:14:00
30.23464,79.20895,9.34,D,2026-05-14 07:14:00
30.23469,79.21154,8.65,D,2026-05-14 07:14:00
30.23538,79.21208,9.59,D,2026-05-14 07:14:00
30.23958,79.20898,2.77,D,2026-05-14 07:14:00
30.25613,79.18615,5.78,D,2026-05-14 07:14:00
30.25697,79.18961,5.78,D,2026-05-14 07:14:00
30.29461,78.82014,2.48,D,2026-05-14 07:14:00
30.31081,79.02439,2.37,D,2026-05-14 07:14:00
30.31177,79.0249,3.45,D,2026-05-14 07:14:00
30.3151,79.11019,9.5,D,2026-05-14 07:14:00
30.31555,79.11104,8.95,D,2026-05-14 07:14:00
30.31613,79.1144,9.5,D,2026-05-14 07:14:00
30.31657,79.11537,8.95,D,2026-05-14 07:14:00
30.31725,79.11898,5.99,D,2026-05-14 07:14:00
30.32364,79.09971,3.18,D,2026-05-14 07:14:00
30.32419,79.10091,1.44,D,2026-05-14 07:14:00
30.38828,78.99934,3.73,D,2026-05-14 07:14:00
30.40911,78.38859,3.73,D,2026-05-14 07:14:00
30.40977,78.39127,3.73,D,2026-05-14 07:14:00
30.42481,79.01825,2.85,D,2026-05-14 07:14:00
30.5064,75.97111,6.58,D,2026-05-14 07:14:00
30.50786,75.97658,6.58,D,2026-05-14 07:14:00
30.552,76.43652,4.89,D,2026-05-14 07:14:00
30.18501,74.7979,4.25,D,2026-05-14 07:16:00
30.19036,74.86674,5.11,D,2026-05-14 07:16:00
30.24606,74.05882,5.76,D,2026-05-14 07:16:00
30.27004,73.96132,5.67,D,2026-05-14 07:16:00
30.27016,73.9629,7.49,D,2026-05-14 07:16:00
30.30471,75.14561,4.01,D,2026-05-14 07:16:00
30.30486,75.1497,5.92,D,2026-05-14 07:16:00
30.32105,74.27014,4.57,D,2026-05-14 07:16:00
30.35277,74.35643,3.8,D,2026-05-14 07:16:00
30.36128,74.27602,3.12,D,2026-05-14 07:16:00
30.39432,75.19809,2.8,D,2026-05-14 07:16:00
30.39594,75.20191,4.28,D,2026-05-14 07:16:00
30.41579,74.11047,2.37,D,2026-05-14 07:16:00
30.41909,74.14776,7.19,D,2026-05-14 07:16:00
30.4681,74.66525,5.09,D,2026-05-14 07:16:00
30.47663,73.93768,5.28,D,2026-05-14 07:16:00
30.47701,73.93661,6.89,D,2026-05-14 07:16:00
30.505,75.97431,2.98,D,2026-05-14 07:16:00
30.51103,75.9722,10.25,D,2026-05-14 07:16:00
30.52765,75.9604,4.22,D,2026-05-14 07:16:00
30.53051,74.66875,3.18,D,2026-05-14 07:16:00
30.53548,75.15859,4.13,D,2026-05-14 07:16:00
30.53564,75.15815,3.64,D,2026-05-14 07:16:00
30.56752,74.90051,4.37,D,2026-05-14 07:16:00
30.56879,74.90234,4.25,D,2026-05-14 07:16:00
30.58066,75.47513,5.25,D,2026-05-14 07:16:00
30.58219,75.47445,4.52,D,2026-05-14 07:16:00
30.64086,75.13804,2.81,D,2026-05-14 07:16:00
30.68774,74.5424,4.67,D,2026-05-14 07:16:00
30.68826,74.88816,6.13,D,2026-05-14 07:16:00
30.69017,74.88994,5.24,D,2026-05-14 07:16:00
30.69041,74.54279,4.03,D,2026-05-14 07:16:00
30.6933,74.66158,4.73,D,2026-05-14 07:16:00
30.69357,74.65595,3.9,D,2026-05-14 07:16:00
30.6947,76.07071,6.51,D,2026-05-14 07:16:00
30.70378,74.86884,6.66,D,2026-05-14 07:16:00
30.70599,75.92398,3.65,D,2026-05-14 07:16:00
30.73211,75.67804,3.57,D,2026-05-14 07:16:00
30.74563,75.77745,3.63,D,2026-05-14 07:16:00
30.77026,74.75955,4.84,D,2026-05-14 07:16:00
30.79793,75.42937,4.77,D,2026-05-14 07:16:00
30.80816,74.86989,6.92,D,2026-05-14 07:16:00
30.80989,74.87609,6.77,D,2026-05-14 07:16:00
30.82592,75.39036,6.84,D,2026-05-14 07:16:00
30.82687,75.38717,7.98,D,2026-05-14 07:16:00
30.83859,76.0015,3.63,D,2026-05-14 07:16:00
30.83941,75.40813,9.54,D,2026-05-14 07:16:00
30.85621,74.64798,3.12,D,2026-05-14 07:16:00
30.8631,74.44576,2.36,D,2026-05-14 07:16:00
30.87704,74.47844,3.34,D,2026-05-14 07:16:00
30.87865,74.47602,3.6,D,2026-05-14 07:16:00
30.89522,75.03393,5.5,D,2026-05-14 07:16:00
30.97005,75.12911,5.1,D,2026-05-14 07:16:00
30.98421,75.84237,6.94,D,2026-05-14 07:16:00
30.98456,75.05788,5.16,D,2026-05-14 07:16:00
31.04233,75.13628,3.94,D,2026-05-14 07:16:00
31.04598,75.07598,5.3,D,2026-05-14 07:16:00
31.05048,75.07325,13.06,D,2026-05-14 07:16:00
31.0522,75.07371,8.06,D,2026-05-14 07:16:00
31.08191,75.79314,18.89,D,2026-05-14 07:16:00
31.10462,75.75507,4.69,D,2026-05-14 07:16:00
31.11532,75.91734,5.91,D,2026-05-14 07:16:00
31.12172,75.86797,7.14,D,2026-05-14 07:16:00
31.1223,73.36533,4.24,D,2026-05-14 07:16:00
31.12915,75.56036,5.9,D,2026-05-14 07:16:00
31.1438,76.02364,3.41,D,2026-05-14 07:16:00
31.15029,75.97492,8.02,D,2026-05-14 07:16:00
31.161,75.53033,4.76,D,2026-05-14 07:16:00
31.1652,75.52932,5.2,D,2026-05-14 07:16:00
31.17265,75.72092,9.81,D,2026-05-14 07:16:00
31.17664,76.02532,8.86,D,2026-05-14 07:16:00
31.17708,73.62679,3.69,D,2026-05-14 07:16:00
31.17762,76.02882,3.52,D,2026-05-14 07:16:00
31.1875,75.75149,5.66,D,2026-05-14 07:16:00
31.19363,75.72533,3.41,D,2026-05-14 07:16:00
31.19734,75.67011,3.7,D,2026-05-14 07:16:00
31.19839,75.66938,2.85,D,2026-05-14 07:16:00
31.20884,76.04837,2.37,D,2026-05-14 07:16:00
31.23049,75.62183,4.77,D,2026-05-14 07:16:00
31.29701,75.84267,3.33,D,2026-05-14 07:16:00
31.31236,75.77815,2.54,D,2026-05-14 07:16:00
31.31343,75.71467,8.23,D,2026-05-14 07:16:00
31.31426,75.98215,2.92,D,2026-05-14 07:16:00
31.31427,75.71191,12.46,D,2026-05-14 07:16:00
31.31492,75.72012,8.23,D,2026-05-14 07:16:00
31.31573,75.71737,12.46,D,2026-05-14 07:16:00
31.31922,75.85235,3.0,D,2026-05-14 07:16:00
31.31942,75.71253,8.23,D,2026-05-14 07:16:00
31.32092,75.71796,8.23,D,2026-05-14 07:16:00
31.33132,75.82442,6.48,D,2026-05-14 07:16:00
31.33872,75.82764,3.91,D,2026-05-14 07:16:00
31.34172,75.76991,2.66,D,2026-05-14 07:16:00
31.37628,75.91962,2.94,D,2026-05-14 07:16:00
31.37663,75.92163,4.31,D,2026-05-14 07:16:00
31.38674,75.7182,5.81,D,2026-05-14 07:16:00
31.40437,75.15298,5.81,D,2026-05-14 07:16:00
31.43785,75.02171,3.62,D,2026-05-14 07:16:00
31.44816,75.72847,6.58,D,2026-05-14 07:16:00
31.47916,74.97372,2.87,D,2026-05-14 07:16:00
31.48037,75.27433,3.45,D,2026-05-14 07:16:00
31.4885,73.91488,2.78,D,2026-05-14 07:16:00
31.492,73.91875,6.34,D,2026-05-14 07:16:00
31.51297,75.3931,7.22,D,2026-05-14 07:16:00
31.52511,73.88356,6.14,D,2026-05-14 07:16:00
31.56084,73.832,3.94,D,2026-05-14 07:16:00
31.64493,74.0014,4.7,D,2026-05-14 07:16:00
31.75178,73.67444,6.75,D,2026-05-14 07:16:00
31.75362,73.67191,8.56,D,2026-05-14 07:16:00
31.78169,74.391,7.32,D,2026-05-14 07:16:00
31.79429,73.58688,5.2,D,2026-05-14 07:16:00
31.80303,74.58881,10.95,D,2026-05-14 07:16:00
31.80309,74.59156,6.84,D,2026-05-14 07:16:00
31.80934,74.58918,6.84,D,2026-05-14 07:16:00
31.81378,74.65499,1.98,D,2026-05-14 07:16:00
31.81658,75.12889,3.05,D,2026-05-14 07:16:00
31.83725,73.68521,2.63,D,2026-05-14 07:16:00
31.83816,74.54164,2.17,D,2026-05-14 07:16:00
31.85539,73.64756,3.07,D,2026-05-14 07:16:00
31.85825,73.65156,5.38,D,2026-05-14 07:16:00
31.8833,73.23247,6.05,D,2026-05-14 07:16:00
31.9607,73.83018,9.09,D,2026-05-14 07:16:00
31.96521,73.82099,15.44,D,2026-05-14 07:16:00
31.96714,73.82769,9.09,D,2026-05-14 07:16:00
14.71469,77.83862,1.51,D,2026-05-14 08:50:00
15.02604,78.24358,3.04,D,2026-05-14 08:50:00
15.07054,78.50506,2.34,D,2026-05-14 08:50:00
15.17422,77.03082,3.73,D,2026-05-14 08:52:00
15.23951,78.3323,1.64,D,2026-05-14 08:52:00
15.34175,78.15109,7.64,D,2026-05-14 08:52:00
15.34491,78.14995,7.02,D,2026-05-14 08:52:00
15.37399,78.36884,1.7,D,2026-05-14 08:52:00
15.46574,78.57029,3.1,D,2026-05-14 08:52:00
15.47452,78.4332,2.22,D,2026-05-14 08:52:00
15.57747,78.96182,4.94,D,2026-05-14 08:52:00
15.66386,73.86859,3.43,D,2026-05-14 08:52:00
15.67545,73.99226,3.95,D,2026-05-14 08:52:00
15.69781,78.55014,2.6,D,2026-05-14 08:52:00
15.74212,73.9799,4.85,D,2026-05-14 08:52:00
15.95307,78.04234,6.3,D,2026-05-14 08:52:00
16.04504,80.53091,5.79,D,2026-05-14 08:52:00
16.2494,80.61948,6.35,D,2026-05-14 08:52:00
16.31268,80.64928,15.72,D,2026-05-14 08:52:00
16.31321,73.6486,3.12,D,2026-05-14 08:52:00
16.31537,80.6394,6.7,D,2026-05-14 08:52:00
16.31592,80.64536,6.7,D,2026-05-14 08:52:00
16.3162,78.17931,3.06,D,2026-05-14 08:52:00
16.45111,73.79575,6.82,D,2026-05-14 08:52:00
16.74219,81.96928,11.99,D,2026-05-14 08:52:00
17.32417,73.54347,2.08,D,2026-05-14 08:52:00
17.61377,73.63721,2.3,D,2026-05-14 08:52:00
17.68641,73.53401,7.76,D,2026-05-14 08:52:00
17.68799,73.53385,8.51,D,2026-05-14 08:52:00
17.69469,73.35362,14.68,D,2026-05-14 08:52:00
17.69891,73.35303,10.88,D,2026-05-14 08:52:00
17.70199,73.51933,4.4,D,2026-05-14 08:52:00
17.70684,73.34773,2.6,D,2026-05-14 08:52:00
17.85582,78.03864,4.38,D,2026-05-14 08:52:00
17.85626,78.04282,7.96,D,2026-05-14 08:52:00
17.85932,78.07224,5.36,D,2026-05-14 08:52:00
18.03301,78.16562,8.63,D,2026-05-14 08:52:00
18.05248,78.24222,2.99,D,2026-05-14 08:52:00
18.07356,78.10152,3.59,D,2026-05-14 08:52:00
18.07369,78.1022,4.1,D,2026-05-14 08:52:00
18.09237,78.05681,3.23,D,2026-05-14 08:52:00
18.09279,78.05734,2.73,D,2026-05-14 08:52:00
18.12649,78.16112,5.39,D,2026-05-14 08:52:00
18.12692,78.16547,5.39,D,2026-05-14 08:52:00
18.15505,73.26509,2.97,D,2026-05-14 08:52:00
18.17945,78.15993,6.19,D,2026-05-14 08:52:00
18.18023,77.75842,4.69,D,2026-05-14 08:52:00
18.22069,73.38223,2.77,D,2026-05-14 08:52:00
18.22491,73.38125,2.77,D,2026-05-14 08:52:00
18.28041,78.00267,7.05,D,2026-05-14 08:52:00
18.31716,73.26172,7.67,D,2026-05-14 08:52:00
18.38734,77.83442,1.5,D,2026-05-14 08:52:00
18.39024,73.83506,5.68,D,2026-05-14 08:52:00
18.39219,77.83468,3.81,D,2026-05-14 08:52:00
18.39307,77.83381,1.5,D,2026-05-14 08:52:00
18.43036,77.85896,4.41,D,2026-05-14 08:52:00
18.49508,73.41548,5.3,D,2026-05-14 08:52:00
18.54418,76.80167,4.94,D,2026-05-14 08:52:00
18.54456,76.80521,5.96,D,2026-05-14 08:52:00
18.5708,78.39621,4.43,D,2026-05-14 08:52:00
18.59079,75.24193,6.82,D,2026-05-14 08:52:00
18.59254,76.02216,3.35,D,2026-05-14 08:52:00
18.59509,77.98175,1.68,D,2026-05-14 08:52:00
18.59764,76.02152,3.35,D,2026-05-14 08:52:00
18.64339,78.43535,3.33,D,2026-05-14 08:52:00
18.64382,78.43993,3.33,D,2026-05-14 08:52:00
18.65685,78.19802,8.13,D,2026-05-14 08:52:00
18.65994,77.98786,3.24,D,2026-05-14 08:52:00
18.66231,78.19305,6.87,D,2026-05-14 08:52:00
18.68007,73.04224,6.84,D,2026-05-14 08:52:00
18.68426,73.04168,4.57,D,2026-05-14 08:52:00
18.68744,73.0331,5.7,D,2026-05-14 08:52:00
18.6878,73.03307,2.48,D,2026-05-14 08:52:00
18.7014,75.63796,18.55,D,2026-05-14 08:52:00
18.77987,78.19335,3.51,D,2026-05-14 08:52:00
18.7971,78.6934,4.18,D,2026-05-14 08:52:00
18.80096,77.93356,4.15,D,2026-05-14 08:52:00
18.80133,77.93384,3.54,D,2026-05-14 08:52:00
18.85651,78.02293,3.12,D,2026-05-14 08:52:00
18.89186,73.51859,5.12,D,2026-05-14 08:52:00
18.89237,73.52292,5.12,D,2026-05-14 08:52:00
18.8962,73.51808,3.56,D,2026-05-14 08:52:00
18.91175,73.76253,2.28,D,2026-05-14 08:52:00
18.96241,78.87977,4.37,D,2026-05-14 08:52:00
19.00474,77.97754,5.62,D,2026-05-14 08:52:00
19.00587,79.09737,5.23,D,2026-05-14 08:52:00
19.00631,79.10241,16.29,D,2026-05-14 08:52:00
19.00814,79.10008,8.26,D,2026-05-14 08:52:00
19.00862,79.10513,8.26,D,2026-05-14 08:52:00
19.01841,78.00626,4.43,D,2026-05-14 08:52:00
19.01943,78.00659,3.91,D,2026-05-14 08:52:00
19.02604,73.67576,3.54,D,2026-05-14 08:52:00
19.03435,73.52267,4.85,D,2026-05-14 08:52:00
19.06395,73.13291,5.31,D,2026-05-14 08:52:00
19.12262,78.05547,2.71,D,2026-05-14 08:52:00
19.12269,78.10612,2.85,D,2026-05-14 08:52:00
19.17792,70.94778,2.78,D,2026-05-14 08:52:00
19.18626,78.03969,3.78,D,2026-05-14 08:52:00
19.18669,78.04414,3.57,D,2026-05-14 08:52:00
19.19044,78.0217,2.64,D,2026-05-14 08:52:00
19.19468,78.06551,2.8,D,2026-05-14 08:52:00
19.1957,73.45191,8.57,D,2026-05-14 08:52:00
19.32511,73.56571,8.21,D,2026-05-14 08:52:00
19.32563,73.57014,8.91,D,2026-05-14 08:52:00
19.32988,73.27418,5.69,D,2026-05-14 08:52:00
19.33,73.56958,6.86,D,2026-05-14 08:52:00
19.33067,78.0779,4.37,D,2026-05-14 08:52:00
19.33111,78.08242,8.05,D,2026-05-14 08:52:00
19.33835,74.9656,2.93,D,2026-05-14 08:52:00
19.33945,74.96725,3.08,D,2026-05-14 08:52:00
19.36994,71.35351,7.87,D,2026-05-14 08:52:00
19.50871,73.05527,3.07,D,2026-05-14 08:52:00
19.54045,73.39104,16.28,D,2026-05-14 08:52:00
19.5638,73.51265,12.65,D,2026-05-14 08:52:00
19.56433,73.5171,12.65,D,2026-05-14 08:52:00
19.58681,78.42305,4.98,D,2026-05-14 08:52:00
19.60766,73.24383,2.73,D,2026-05-14 08:52:00
19.63456,73.39711,5.57,D,2026-05-14 08:52:00
19.63892,73.39661,3.47,D,2026-05-14 08:52:00
19.64097,73.33972,1.66,D,2026-05-14 08:52:00
19.64479,73.33491,1.66,D,2026-05-14 08:52:00
19.64497,73.59984,3.22,D,2026-05-14 08:52:00
19.64543,73.60376,3.22,D,2026-05-14 08:52:00
19.68271,79.52526,6.23,D,2026-05-14 08:52:00
19.68339,79.5228,5.09,D,2026-05-14 08:52:00
19.8193,75.49063,3.96,D,2026-05-14 08:52:00
19.87944,75.93391,1.2,D,2026-05-14 08:52:00
19.88518,75.88782,3.45,D,2026-05-14 08:52:00
19.97313,79.38792,4.87,D,2026-05-14 08:52:00
20.02151,76.18554,0.85,D,2026-05-14 08:52:00
20.17507,75.83489,1.79,D,2026-05-14 08:52:00
20.17567,73.3773,3.15,D,2026-05-14 08:52:00
20.1774,75.83617,2.44,D,2026-05-14 08:52:00
20.25196,75.52672,1.29,D,2026-05-14 08:52:00
20.2775,74.61783,3.53,D,2026-05-14 08:52:00
20.3238,75.34034,7.83,D,2026-05-14 08:52:00
20.32441,75.34601,7.35,D,2026-05-14 08:52:00
20.38014,73.41268,3.13,D,2026-05-14 08:52:00
20.44241,75.74419,2.68,D,2026-05-14 08:52:00
20.45128,75.39378,3.59,D,2026-05-14 08:52:00
20.57467,73.24609,5.52,D,2026-05-14 08:52:00
20.60266,74.06474,4.64,D,2026-05-14 08:52:00
20.60686,73.90013,4.01,D,2026-05-14 08:52:00
20.60744,73.89805,3.62,D,2026-05-14 08:52:00
20.6843,73.58781,10.12,D,2026-05-14 08:52:00
20.7089,73.48571,3.45,D,2026-05-14 08:52:00
20.85929,73.43176,4.36,D,2026-05-14 08:52:00
20.87813,74.03906,7.86,D,2026-05-14 08:52:00
20.87868,74.04408,6.3,D,2026-05-14 08:52:00
20.90323,78.4806,4.3,D,2026-05-14 08:52:00
20.98501,72.90942,2.29,D,2026-05-14 08:52:00
21.08589,76.02261,16.6,D,2026-05-14 08:52:00
21.08623,76.02605,16.6,D,2026-05-14 08:52:00
21.10189,72.63515,8.55,D,2026-05-14 08:52:00
21.10237,72.63856,9.05,D,2026-05-14 08:52:00
21.10237,72.6393,9.81,D,2026-05-14 08:52:00
21.10332,72.64761,7.23,D,2026-05-14 08:52:00
21.10338,72.64685,8.05,D,2026-05-14 08:52:00
21.10754,72.64705,7.23,D,2026-05-14 08:52:00
21.10761,72.64629,12.16,D,2026-05-14 08:52:00
21.10829,72.72244,7.85,D,2026-05-14 08:52:00
21.14816,74.94052,7.44,D,2026-05-14 08:52:00
21.28948,72.66551,3.66,D,2026-05-14 08:52:00
21.36826,75.515,3.55,D,2026-05-14 08:52:00
21.38424,75.83064,3.09,D,2026-05-14 08:52:00
21.38896,81.37592,5.84,D,2026-05-14 08:52:00
21.4409,79.35807,5.84,D,2026-05-14 08:52:00
21.44119,79.35587,6.94,D,2026-05-14 08:52:00
21.51273,77.44635,3.38,D,2026-05-14 08:52:00
21.52657,76.44755,7.48,D,2026-05-14 08:52:00
21.52785,76.44727,9.16,D,2026-05-14 08:52:00
21.5657,77.38582,3.8,D,2026-05-14 08:52:00
21.56575,76.6756,1.05,D,2026-05-14 08:52:00
21.5661,77.39014,3.8,D,2026-05-14 08:52:00
21.56878,73.75172,7.48,D,2026-05-14 08:52:00
21.56931,73.75661,10.38,D,2026-05-14 08:52:00
21.57092,76.67117,5.72,D,2026-05-14 08:52:00
21.57128,76.67505,5.72,D,2026-05-14 08:52:00
21.61861,77.19046,5.94,D,2026-05-14 08:52:00
21.61901,77.19482,5.94,D,2026-05-14 08:52:00
21.61941,77.19927,8.86,D,2026-05-14 08:52:00
21.62512,77.19865,8.86,D,2026-05-14 08:52:00
21.64482,77.09985,9.8,D,2026-05-14 08:52:00
21.6452,77.104,6.53,D,2026-05-14 08:52:00
21.6509,77.10355,6.53,D,2026-05-14 08:52:00
21.68612,73.39214,2.46,D,2026-05-14 08:52:00
21.76161,73.31765,10.67,D,2026-05-14 08:52:00
21.77682,77.26559,7.3,D,2026-05-14 08:52:00
21.80992,77.82995,3.82,D,2026-05-14 08:52:00
21.83125,73.29523,3.52,D,2026-05-14 08:52:00
21.83462,73.29628,5.6,D,2026-05-14 08:52:00
21.86703,75.78941,7.49,D,2026-05-14 08:52:00
21.86717,75.78845,6.3,D,2026-05-14 08:52:00
21.92796,76.20718,5.15,D,2026-05-14 08:52:00
21.98601,72.8158,11.38,D,2026-05-14 08:52:00
22.01701,79.04627,4.84,D,2026-05-14 08:52:00
22.11894,75.09441,13.95,D,2026-05-14 08:52:00
22.12196,79.53594,4.48,D,2026-05-14 08:52:00
22.12703,73.64025,4.25,D,2026-05-14 08:52:00
22.13758,73.06042,7.53,D,2026-05-14 08:52:00
22.14353,72.80016,9.74,D,2026-05-14 08:52:00
22.1438,73.58304,7.57,D,2026-05-14 08:52:00
22.16911,76.94841,6.14,D,2026-05-14 08:52:00
22.20834,76.9073,6.08,D,2026-05-14 08:52:00
22.25545,74.7515,6.69,D,2026-05-14 08:52:00
22.29775,76.94823,4.69,D,2026-05-14 08:52:00
22.29981,76.94543,5.2,D,2026-05-14 08:52:00
22.30016,76.94952,5.2,D,2026-05-14 08:52:00
22.30342,76.94761,4.69,D,2026-05-14 08:52:00
22.31079,75.83338,6.92,D,2026-05-14 08:52:00
22.31157,75.83461,5.7,D,2026-05-14 08:52:00
22.33357,77.41002,6.45,D,2026-05-14 08:52:00
22.40583,75.60946,6.59,D,2026-05-14 08:52:00
22.41134,80.21732,3.66,D,2026-05-14 08:52:00
22.48857,76.82251,3.83,D,2026-05-14 08:52:00
22.49151,76.82315,5.38,D,2026-05-14 08:52:00
22.55969,80.46988,8.8,D,2026-05-14 08:52:00
22.56136,80.46867,7.93,D,2026-05-14 08:52:00
22.56669,80.46938,4.94,D,2026-05-14 08:52:00
22.75293,77.12044,3.86,D,2026-05-14 08:54:00
22.75339,77.11985,5.12,D,2026-05-14 08:54:00
22.83492,69.5127,16.81,D,2026-05-14 08:54:00
23.00463,70.00845,11.46,D,2026-05-14 08:54:00
23.14164,77.21464,13.94,D,2026-05-14 08:54:00
23.16151,76.32751,12.62,D,2026-05-14 08:54:00
23.21513,77.18992,13.5,D,2026-05-14 08:54:00
23.2864,79.43456,14.51,D,2026-05-14 08:54:00
23.28684,79.44068,15.06,D,2026-05-14 08:54:00
23.29304,79.43394,10.81,D,2026-05-14 08:54:00
23.29347,79.44,19.85,D,2026-05-14 08:54:00
23.30582,77.15389,13.5,D,2026-05-14 08:54:00
23.34442,69.71613,18.62,D,2026-05-14 08:54:00
23.3496,77.39347,4.93,D,2026-05-14 08:54:00
23.43981,69.81609,17.67,D,2026-05-14 08:54:00
23.47678,77.44678,10.99,D,2026-05-14 08:54:00
23.55007,77.34842,8.19,D,2026-05-14 08:54:00
23.60903,69.21291,22.95,D,2026-05-14 08:54:00
23.61449,77.98942,22.06,D,2026-05-14 08:54:00
23.63479,74.17659,13.98,D,2026-05-14 08:54:00
23.63532,74.17271,15.82,D,2026-05-14 08:54:00
23.68479,79.69624,4.67,D,2026-05-14 08:54:00
23.68699,79.69429,5.06,D,2026-05-14 08:54:00
23.7028,69.24504,49.46,D,2026-05-14 08:54:00
23.73389,69.25846,14.32,D,2026-05-14 08:54:00
23.79215,75.27309,4.77,D,2026-05-14 08:54:00
23.82069,78.10345,11.53,D,2026-05-14 08:54:00
23.84061,74.06101,11.12,D,2026-05-14 08:54:00
23.86805,73.33467,7.26,D,2026-05-14 08:54:00
23.98859,78.6893,2.91,D,2026-05-14 08:54:00
24.08801,79.41605,2.08,D,2026-05-14 08:54:00
24.08847,79.42238,2.08,D,2026-05-14 08:54:00
24.0919,79.42068,5.73,D,2026-05-14 08:54:00
24.17771,80.3306,4.42,D,2026-05-14 08:54:00
24.28534,74.31395,7.59,D,2026-05-14 08:54:00
24.33638,73.76021,13.92,D,2026-05-14 08:54:00
24.44711,78.99009,3.61,D,2026-05-14 08:54:00
24.44794,78.99286,1.71,D,2026-05-14 08:54:00
24.46192,80.77024,6.53,D,2026-05-14 08:54:00
24.50124,73.01325,5.5,D,2026-05-14 08:54:00
24.51081,76.53046,7.31,D,2026-05-14 08:54:00
24.52815,80.63544,11.05,D,2026-05-14 08:54:00
24.53119,80.63377,10.46,D,2026-05-14 08:54:00
24.55272,80.63251,12.21,D,2026-05-14 08:54:00
24.55529,80.17908,5.74,D,2026-05-14 08:54:00
24.55669,80.18105,7.36,D,2026-05-14 08:54:00
24.55687,80.63392,10.73,D,2026-05-14 08:54:00
24.5684,75.20118,4.44,D,2026-05-14 08:54:00
24.56873,75.20464,4.44,D,2026-05-14 08:54:00
24.56941,75.20298,3.77,D,2026-05-14 08:54:00
24.56972,75.20644,4.72,D,2026-05-14 08:54:00
24.59017,81.0695,7.4,D,2026-05-14 08:54:00
24.59064,81.07759,13.95,D,2026-05-14 08:54:00
24.5907,81.06826,9.04,D,2026-05-14 08:54:00
24.59113,81.07636,9.04,D,2026-05-14 08:54:00
24.62958,68.31153,7.67,D,2026-05-14 08:54:00
24.64612,78.57846,2.36,D,2026-05-14 08:54:00
24.65102,74.55069,6.83,D,2026-05-14 08:54:00
24.65603,74.55016,6.83,D,2026-05-14 08:54:00
24.66265,80.62422,19.28,D,2026-05-14 08:54:00
24.66711,80.61853,14.54,D,2026-05-14 08:54:00
24.66734,74.10916,14.37,D,2026-05-14 08:54:00
24.66758,80.62624,14.54,D,2026-05-14 08:54:00
24.66983,80.62378,19.28,D,2026-05-14 08:54:00
24.67429,80.61811,8.62,D,2026-05-14 08:54:00
24.67476,80.62582,8.62,D,2026-05-14 08:54:00
24.67701,80.62331,4.52,D,2026-05-14 08:54:00
24.69049,80.60695,5.39,D,2026-05-14 08:54:00
24.69533,80.60911,6.42,D,2026-05-14 08:54:00
24.85444,74.9784,1.45,D,2026-05-14 08:54:00
24.85477,74.98187,5.23,D,2026-05-14 08:54:00
24.85991,74.98117,6.15,D,2026-05-14 08:54:00
24.86243,74.93599,13.03,D,2026-05-14 08:54:00
24.86577,74.93406,7.13,D,2026-05-14 08:54:00
24.8661,74.93741,7.13,D,2026-05-14 08:54:00
24.86757,74.9354,4.36,D,2026-05-14 08:54:00
24.87634,81.0338,5.7,D,2026-05-14 08:54:00
24.90357,79.87325,2.39,D,2026-05-14 08:54:00
24.90363,79.87112,4.49,D,2026-05-14 08:54:00
24.90799,76.10825,7.54,D,2026-05-14 08:54:00
25.12792,76.21822,9.25,D,2026-05-14 08:54:00
25.30478,76.20109,13.11,D,2026-05-14 08:54:00
25.30867,76.20153,18.1,D,2026-05-14 08:54:00
25.32545,76.50582,16.29,D,2026-05-14 08:54:00
25.32703,76.50261,12.71,D,2026-05-14 08:54:00
25.32737,76.50687,15.09,D,2026-05-14 08:54:00
25.37662,80.48955,3.61,D,2026-05-14 08:54:00
25.4844,77.78609,5.91,D,2026-05-14 08:54:00
25.48477,77.79115,5.91,D,2026-05-14 08:54:00
25.49096,77.79091,5.91,D,2026-05-14 08:54:00
25.51405,68.39001,6.07,D,2026-05-14 08:54:00
25.52203,78.59361,3.73,D,2026-05-14 08:54:00
25.56852,78.60811,1.19,D,2026-05-14 08:54:00
25.56854,78.61073,2.58,D,2026-05-14 08:54:00
25.56984,75.73675,8.6,D,2026-05-14 08:54:00
25.57863,73.04656,17.6,D,2026-05-14 08:54:00
25.64081,76.48466,8.28,D,2026-05-14 08:54:00
25.65018,79.74924,2.65,D,2026-05-14 08:54:00
25.7154,78.76308,4.08,D,2026-05-14 08:54:00
25.71626,78.76802,5.27,D,2026-05-14 08:54:00
25.75312,78.17364,5.52,D,2026-05-14 08:54:00
25.79138,78.1385,4.54,D,2026-05-14 08:54:00
25.80211,78.1099,3.66,D,2026-05-14 08:54:00
25.80249,78.11539,2.69,D,2026-05-14 08:54:00
25.81143,78.53709,5.75,D,2026-05-14 08:54:00
25.82012,80.63814,5.8,D,2026-05-14 08:54:00
25.82295,78.13608,8.49,D,2026-05-14 08:54:00
25.83903,80.27582,7.58,D,2026-05-14 08:54:00
